match_no,ballnumber,inningno,over,outcome,batter,bowler,comment,score
25,55,1,8.5,4,Nitish Rana,J Suchith,"J Suchith to Nitish Rana, Four runs",4
25,56,1,8.6,1,Nitish Rana,J Suchith,"J Suchith to Nitish Rana, 1 run",1
25,57,1,9.1,1,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, 1 run",1
25,58,1,9.2,0,Shreyas Iyer,Umran Malik,"Umran Malik to Shreyas Iyer, no run",0
25,59,1,9.3,1,Shreyas Iyer,Umran Malik,"Umran Malik to Shreyas Iyer, 1 run",1
25,60,1,9.4,1lb,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, 1 leg bye",1
25,61,1,9.5,0,Shreyas Iyer,Umran Malik,"Umran Malik to Shreyas Iyer, no run",0
25,62,1,9.6,w,Shreyas Iyer,Umran Malik,"Umran Malik to Shreyas Iyer, no run Wicket - b Umran Malik batsmen",0
25,63,1,10.1,1,Nitish Rana,J Suchith,"J Suchith to Nitish Rana, 1 run",1
25,64,1,10.2,0,Jackson,J Suchith,"J Suchith to Jackson, no run",0
25,65,1,10.3,1,Jackson,J Suchith,"J Suchith to Jackson, 1 run",1
25,66,1,10.4,2,Nitish Rana,J Suchith,"J Suchith to Nitish Rana, 2 runs",2
25,67,1,10.5,0,Nitish Rana,J Suchith,"J Suchith to Nitish Rana, no run",0
25,68,1,10.6,1,Nitish Rana,J Suchith,"J Suchith to Nitish Rana, 1 run",1
25,69,1,11.1,6,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, Six runs",6
25,70,1,11.2,0,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, no run",0
25,71,1,11.3,2,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, 2 runs",2
25,72,1,11.4,4,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, Four runs",4
25,73,1,11.5,1,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, 1 run",1
25,74,1,11.6,0,Jackson,T Natarajan,"T Natarajan to Jackson, no run",0
25,75,1,12.1,6,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, Six runs",6
25,76,1,12.2,3,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, 3 runs",3
25,77,1,12.3,0,Jackson,Umran Malik,"Umran Malik to Jackson, no run",0
25,78,1,12.4,0,Jackson,Umran Malik,"Umran Malik to Jackson, no run",0
25,79,1,12.5,6,Jackson,Umran Malik,"Umran Malik to Jackson, Six runs",6
25,80,1,12.6,w,Jackson,Umran Malik,"Umran Malik to Jackson, no run Wicket - c T Natarajan b Umran Malik batsmen",0
25,81,1,13.1,1,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 1 run",1
25,82,1,13.2,0,Russell,Marco Jansen,"Marco Jansen to Russell, no run",0
25,83,1,13.3,2,Russell,Marco Jansen,"Marco Jansen to Russell, 2 runs",2
25,84,1,13.4,6,Russell,Marco Jansen,"Marco Jansen to Russell, Six runs",6
25,85,1,13.5,1,Russell,Marco Jansen,"Marco Jansen to Russell, 1 run",1
25,86,1,13.6,1,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 1 run",1
25,87,1,14.1,0,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, no run",0
25,88,1,14.2,4,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, Four runs",4
25,89,1,14.3,0,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, no run",0
25,90,1,14.4,1,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, 1 run",1
25,91,1,14.5,1,Russell,T Natarajan,"T Natarajan to Russell, 1 run",1
25,92,1,14.6,0,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, no run",0
25,93,1,15.1,0,Russell,Umran Malik,"Umran Malik to Russell, no run",0
25,94,1,15.2,2,Russell,Umran Malik,"Umran Malik to Russell, 2 runs",2
25,95,1,15.3,0,Russell,Umran Malik,"Umran Malik to Russell, no run",0
25,96,1,15.4,0,Russell,Umran Malik,"Umran Malik to Russell, no run",0
25,97,1,15.5,0,Russell,Umran Malik,"Umran Malik to Russell, no run",0
25,98,1,15.6,0,Russell,Umran Malik,"Umran Malik to Russell, no run",0
25,99,1,16.1,1lb,Nitish Rana,Bhuvneshwar,"Bhuvneshwar to Nitish Rana, 1 leg bye",1
25,100,1,16.2,4,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, Four runs",4
25,101,1,16.3,1wd,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, 1 wide",1
25,102,1,16.3,0,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, no run",0
25,103,1,16.4,6,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, Six runs",6
25,104,1,16.5,0,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, no run",0
25,105,1,16.6,4,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, Four runs",4
25,106,1,17.1,4,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, Four runs",4
25,107,1,17.2,w,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, no run Wicket - c Pooran b T Natarajan batsmen",0
25,108,1,17.3,1,Cummins,T Natarajan,"T Natarajan to Cummins, 1 run",1
25,109,1,17.4,4,Russell,T Natarajan,"T Natarajan to Russell, Four runs",4
25,110,1,17.5,1,Russell,T Natarajan,"T Natarajan to Russell, 1 run",1
25,111,1,17.6,2,Cummins,T Natarajan,"T Natarajan to Cummins, 2 runs",2
25,112,1,18.1,2,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, 2 runs",2
25,113,1,18.2,1lb,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, 1 leg bye",1
25,114,1,18.3,w,Cummins,Bhuvneshwar,"Bhuvneshwar to Cummins, no run Wicket - c Marco Jansen b Bhuvneshwar batsmen",0
25,115,1,18.4,4,Aman Hakim Khan,Bhuvneshwar,"Bhuvneshwar to Aman Hakim Khan, Four runs",4
25,116,1,18.5,1,Aman Hakim Khan,Bhuvneshwar,"Bhuvneshwar to Aman Hakim Khan, 1 run",1
25,117,1,18.6,0,Russell,Bhuvneshwar,"Bhuvneshwar to Russell, no run",0
25,118,1,19.1,w,Aman Hakim Khan,J Suchith,"J Suchith to Aman Hakim Khan, no run Wicket - b J Suchith batsmen",0
25,119,1,19.2,1,Umesh Yadav,J Suchith,"J Suchith to Umesh Yadav, 1 run",1
25,120,1,19.3,0,Russell,J Suchith,"J Suchith to Russell, no run",0
25,121,1,19.4,6,Russell,J Suchith,"J Suchith to Russell, Six runs",6
25,122,1,19.5,6,Russell,J Suchith,"J Suchith to Russell, Six runs",6
25,123,1,19.6,4,Russell,J Suchith,"J Suchith to Russell, Four runs",4
25,1,2,0.1,0,Abhishek Sharma,Umesh Yadav,"Umesh Yadav to Abhishek Sharma, no run",0
25,2,2,0.2,2,Abhishek Sharma,Umesh Yadav,"Umesh Yadav to Abhishek Sharma, 2 runs",2
25,3,2,0.3,0,Abhishek Sharma,Umesh Yadav,"Umesh Yadav to Abhishek Sharma, no run",0
25,4,2,0.4,0,Abhishek Sharma,Umesh Yadav,"Umesh Yadav to Abhishek Sharma, no run",0
25,5,2,0.5,0,Abhishek Sharma,Umesh Yadav,"Umesh Yadav to Abhishek Sharma, no run",0
25,6,2,0.6,1,Abhishek Sharma,Umesh Yadav,"Umesh Yadav to Abhishek Sharma, 1 run",1
25,7,2,1.1,0,Abhishek Sharma,Cummins,"Cummins to Abhishek Sharma, no run",0
25,8,2,1.2,0,Abhishek Sharma,Cummins,"Cummins to Abhishek Sharma, no run",0
25,9,2,1.3,0,Abhishek Sharma,Cummins,"Cummins to Abhishek Sharma, no run",0
25,10,2,1.4,w,Abhishek Sharma,Cummins,"Cummins to Abhishek Sharma, no run Wicket - b Cummins batsmen",0
25,11,2,1.5,1wd,Tripathi,Cummins,"Cummins to Tripathi, 1 wide",1
25,12,2,1.5,1,Tripathi,Cummins,"Cummins to Tripathi, 1 run",1
25,13,2,1.6,4,Williamson,Cummins,"Cummins to Williamson, Four runs",4
25,14,2,2.1,4,Tripathi,Umesh Yadav,"Umesh Yadav to Tripathi, Four runs",4
25,15,2,2.2,1,Tripathi,Umesh Yadav,"Umesh Yadav to Tripathi, 1 run",1
25,16,2,2.3,0,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, no run",0
25,17,2,2.4,0,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, no run",0
25,18,2,2.5,0,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, no run",0
25,19,2,2.6,1,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, 1 run",1
25,20,2,3.1,1,Williamson,Cummins,"Cummins to Williamson, 1 run",1
25,21,2,3.2,4,Tripathi,Cummins,"Cummins to Tripathi, Four runs",4
25,22,2,3.3,1,Tripathi,Cummins,"Cummins to Tripathi, 1 run",1
25,23,2,3.4,0,Williamson,Cummins,"Cummins to Williamson, no run",0
25,24,2,3.5,1wd,Williamson,Cummins,"Cummins to Williamson, 5 wide",5
25,25,2,3.5,0,Williamson,Cummins,"Cummins to Williamson, no run",0
25,26,2,3.6,1,Williamson,Cummins,"Cummins to Williamson, 1 run",1
25,27,2,4.1,1,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, 1 run",1
25,28,2,4.2,1,Tripathi,Umesh Yadav,"Umesh Yadav to Tripathi, 1 run",1
25,29,2,4.3,4,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, Four runs",4
25,30,2,4.4,0,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, no run",0
25,31,2,4.5,0,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, no run",0
25,32,2,4.6,1wd,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, 1 wide",1
25,33,2,4.6,1,Williamson,Umesh Yadav,"Umesh Yadav to Williamson, 1 run",1
25,34,2,5.1,4,Williamson,Russell,"Russell to Williamson, Four runs",4
25,35,2,5.2,w,Williamson,Russell,"Russell to Williamson, no run Wicket - b Russell batsmen",0
25,36,2,5.3,0,Markram,Russell,"Russell to Markram, no run",0
25,37,2,5.4,1,Markram,Russell,"Russell to Markram, 1 run",1
25,38,2,5.5,6,Tripathi,Russell,"Russell to Tripathi, Six runs",6
25,39,2,5.6,0,Tripathi,Russell,"Russell to Tripathi, no run",0
25,40,2,6.1,1,Markram,Aman Hakim Khan,"Aman Hakim Khan to Markram, 1 run",1
25,41,2,6.2,0,Tripathi,Aman Hakim Khan,"Aman Hakim Khan to Tripathi, no run",0
25,42,2,6.3,4,Tripathi,Aman Hakim Khan,"Aman Hakim Khan to Tripathi, Four runs",4
25,43,2,6.4,1,Tripathi,Aman Hakim Khan,"Aman Hakim Khan to Tripathi, 1 run",1
25,44,2,6.5,1,Markram,Aman Hakim Khan,"Aman Hakim Khan to Markram, 1 run",1
25,45,2,6.6,6,Tripathi,Aman Hakim Khan,"Aman Hakim Khan to Tripathi, Six runs",6
25,46,2,7.1,1,Markram,Chakaravarthy,"Chakaravarthy to Markram, 1 run",1
25,47,2,7.2,4,Tripathi,Chakaravarthy,"Chakaravarthy to Tripathi, Four runs",4
25,48,2,7.3,6,Tripathi,Chakaravarthy,"Chakaravarthy to Tripathi, Six runs",6
25,49,2,7.4,6,Tripathi,Chakaravarthy,"Chakaravarthy to Tripathi, Six runs",6
25,50,2,7.5,1,Tripathi,Chakaravarthy,"Chakaravarthy to Tripathi, 1 run",1
25,51,2,7.6,0,Markram,Chakaravarthy,"Chakaravarthy to Markram, no run",0
25,52,2,8.1,1,Tripathi,Narine,"Narine to Tripathi, 1 run",1
25,53,2,8.2,1,Markram,Narine,"Narine to Markram, 1 run",1
25,54,2,8.3,0,Tripathi,Narine,"Narine to Tripathi, no run",0
25,55,2,8.4,1,Tripathi,Narine,"Narine to Tripathi, 1 run",1
25,56,2,8.5,0,Markram,Narine,"Narine to Markram, no run",0
25,57,2,8.6,1,Markram,Narine,"Narine to Markram, 1 run",1
25,58,2,9.1,1,Markram,Chakaravarthy,"Chakaravarthy to Markram, 1 run",1
25,59,2,9.2,1,Tripathi,Chakaravarthy,"Chakaravarthy to Tripathi, 1 run",1
25,60,2,9.3,6,Markram,Chakaravarthy,"Chakaravarthy to Markram, Six runs",6
25,61,2,9.4,4,Markram,Chakaravarthy,"Chakaravarthy to Markram, Four runs",4
25,62,2,9.5,1,Markram,Chakaravarthy,"Chakaravarthy to Markram, 1 run",1
25,63,2,9.6,1,Tripathi,Chakaravarthy,"Chakaravarthy to Tripathi, 1 run",1
25,64,2,10.1,6,Tripathi,Narine,"Narine to Tripathi, Six runs",6
25,65,2,10.2,0,Tripathi,Narine,"Narine to Tripathi, no run",0
25,66,2,10.3,1,Tripathi,Narine,"Narine to Tripathi, 1 run",1
25,67,2,10.4,1,Markram,Narine,"Narine to Markram, 1 run",1
25,68,2,10.5,2,Tripathi,Narine,"Narine to Tripathi, 2 runs",2
25,69,2,10.6,0,Tripathi,Narine,"Narine to Tripathi, no run",0
25,70,2,11.1,0,Markram,Cummins,"Cummins to Markram, no run",0
25,71,2,11.2,1,Markram,Cummins,"Cummins to Markram, 1 run",1
25,72,2,11.3,1,Tripathi,Cummins,"Cummins to Tripathi, 1 run",1
25,73,2,11.4,1,Markram,Cummins,"Cummins to Markram, 1 run",1
25,74,2,11.5,0,Tripathi,Cummins,"Cummins to Tripathi, no run",0
25,75,2,11.6,1,Tripathi,Cummins,"Cummins to Tripathi, 1 run",1
25,76,2,12.1,2,Tripathi,Narine,"Narine to Tripathi, 2 runs",2
25,77,2,12.2,0,Tripathi,Narine,"Narine to Tripathi, no run",0
25,78,2,12.3,0,Tripathi,Narine,"Narine to Tripathi, no run",0
25,79,2,12.4,1,Tripathi,Narine,"Narine to Tripathi, 1 run",1
25,80,2,12.5,0,Markram,Narine,"Narine to Markram, no run",0
25,81,2,12.6,1,Markram,Narine,"Narine to Markram, 1 run",1
25,82,2,13.1,1,Markram,Umesh Yadav,"Umesh Yadav to Markram, 1 run",1
25,83,2,13.2,0,Tripathi,Umesh Yadav,"Umesh Yadav to Tripathi, no run",0
25,84,2,13.3,1,Tripathi,Umesh Yadav,"Umesh Yadav to Tripathi, 1 run",1
25,85,2,13.4,4,Markram,Umesh Yadav,"Umesh Yadav to Markram, Four runs",4
25,86,2,13.5,4,Markram,Umesh Yadav,"Umesh Yadav to Markram, Four runs",4
25,87,2,13.6,4,Markram,Umesh Yadav,"Umesh Yadav to Markram, Four runs",4
25,88,2,14.1,6,Tripathi,Russell,"Russell to Tripathi, Six runs",6
25,89,2,14.2,w,Tripathi,Russell,"Russell to Tripathi, no run Wicket - c Venkatesh Iyer b Russell batsmen",0
25,90,2,14.3,0,Pooran,Russell,"Russell to Pooran, no run",0
25,91,2,14.4,1wd,Pooran,Russell,"Russell to Pooran, 1 wide",1
25,92,2,14.4,1,Pooran,Russell,"Russell to Pooran, 1 run",1
25,93,2,14.5,1,Markram,Russell,"Russell to Markram, 1 run",1
25,94,2,14.6,1b,Pooran,Russell,"Russell to Pooran, Four byes",4
25,95,2,15.1,1,Markram,Chakaravarthy,"Chakaravarthy to Markram, 1 run",1
25,96,2,15.2,1,Pooran,Chakaravarthy,"Chakaravarthy to Pooran, 1 run",1
25,97,2,15.3,4,Markram,Chakaravarthy,"Chakaravarthy to Markram, Four runs",4
25,98,2,15.4,6,Markram,Chakaravarthy,"Chakaravarthy to Markram, Six runs",6
25,99,2,15.5,1,Markram,Chakaravarthy,"Chakaravarthy to Markram, 1 run",1
25,100,2,15.6,0,Pooran,Chakaravarthy,"Chakaravarthy to Pooran, no run",0
25,101,2,16.1,1,Markram,Narine,"Narine to Markram, 1 run",1
25,102,2,16.2,1,Pooran,Narine,"Narine to Pooran, 1 run",1
25,103,2,16.3,0,Markram,Narine,"Narine to Markram, no run",0
25,104,2,16.4,1,Markram,Narine,"Narine to Markram, 1 run",1
25,105,2,16.5,1,Pooran,Narine,"Narine to Pooran, 1 run",1
25,106,2,16.6,1,Markram,Narine,"Narine to Markram, 1 run",1
25,107,2,17.1,1,Markram,Cummins,"Cummins to Markram, 1 run",1
25,108,2,17.2,1,Pooran,Cummins,"Cummins to Pooran, 1 run",1
25,109,2,17.3,4,Markram,Cummins,"Cummins to Markram, Four runs",4
25,110,2,17.4,6,Markram,Cummins,"Cummins to Markram, Six runs",6
25,111,2,17.5,6,Markram,Cummins,"Cummins to Markram, Six runs",6
26,1,1,0.1,0,Rahul,Tilak Varma,"Tilak Varma to Rahul, no run",0
26,2,1,0.2,4,Rahul,Tilak Varma,"Tilak Varma to Rahul, Four runs",4
26,3,1,0.3,0,Rahul,Tilak Varma,"Tilak Varma to Rahul, no run",0
26,4,1,0.4,1,Rahul,Tilak Varma,"Tilak Varma to Rahul, 1 run",1
26,5,1,0.5,1,de Kock,Tilak Varma,"Tilak Varma to de Kock, 1 run",1
26,6,1,0.6,1,Rahul,Tilak Varma,"Tilak Varma to Rahul, 1 run",1
26,7,1,1.1,1,Rahul,Unadkat,"Unadkat to Rahul, 1 run",1
26,8,1,1.2,0,de Kock,Unadkat,"Unadkat to de Kock, no run",0
26,9,1,1.3,4,de Kock,Unadkat,"Unadkat to de Kock, Four runs",4
26,10,1,1.4,0,de Kock,Unadkat,"Unadkat to de Kock, no run",0
26,11,1,1.5,4,de Kock,Unadkat,"Unadkat to de Kock, Four runs",4
26,12,1,1.6,0,de Kock,Unadkat,"Unadkat to de Kock, no run",0
26,13,1,2.1,1,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, 1 run",1
26,14,1,2.2,4,de Kock,Murugan Ashwin,"Murugan Ashwin to de Kock, Four runs",4
26,15,1,2.3,4,de Kock,Murugan Ashwin,"Murugan Ashwin to de Kock, Four runs",4
26,16,1,2.4,1,de Kock,Murugan Ashwin,"Murugan Ashwin to de Kock, 1 run",1
26,17,1,2.5,0,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, no run",0
26,18,1,2.6,1,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, 1 run",1
26,19,1,3.1,0,Rahul,Bumrah,"Bumrah to Rahul, no run",0
26,20,1,3.2,0,Rahul,Bumrah,"Bumrah to Rahul, no run",0
26,21,1,3.3,0,Rahul,Bumrah,"Bumrah to Rahul, no run",0
26,22,1,3.4,2,Rahul,Bumrah,"Bumrah to Rahul, 2 runs",2
26,23,1,3.5,0,Rahul,Bumrah,"Bumrah to Rahul, no run",0
26,24,1,3.6,1,Rahul,Bumrah,"Bumrah to Rahul, 1 run",1
26,25,1,4.1,4,Rahul,Tymal Mills,"Tymal Mills to Rahul, Four runs",4
26,26,1,4.2,0,Rahul,Tymal Mills,"Tymal Mills to Rahul, no run",0
26,27,1,4.3,1,Rahul,Tymal Mills,"Tymal Mills to Rahul, 1 run",1
26,28,1,4.4,1lb,de Kock,Tymal Mills,"Tymal Mills to de Kock, 1 leg bye",1
26,29,1,4.5,4,Rahul,Tymal Mills,"Tymal Mills to Rahul, Four runs",4
26,30,1,4.6,6,Rahul,Tymal Mills,"Tymal Mills to Rahul, Six runs",6
26,31,1,5.1,0,de Kock,Fabian Allen,"Fabian Allen to de Kock, no run",0
26,32,1,5.2,6,de Kock,Fabian Allen,"Fabian Allen to de Kock, Six runs",6
26,33,1,5.3,w,de Kock,Fabian Allen,"Fabian Allen to de Kock, no run Wicket - b Fabian Allen batsmen",0
26,34,1,5.4,4,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, Four runs",4
26,35,1,5.5,0,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, no run",0
26,36,1,5.6,1,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, 1 run",1
26,37,1,6.1,0,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, no run",0
26,38,1,6.2,1,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, 1 run",1
26,39,1,6.3,1,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, 1 run",1
26,40,1,6.4,1,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, 1 run",1
26,41,1,6.5,1,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, 1 run",1
26,42,1,6.6,0,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, no run",0
26,43,1,7.1,1,Rahul,Fabian Allen,"Fabian Allen to Rahul, 1 run",1
26,44,1,7.2,1,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, 1 run",1
26,45,1,7.3,1,Rahul,Fabian Allen,"Fabian Allen to Rahul, 1 run",1
26,46,1,7.4,2,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, 2 runs",2
26,47,1,7.5,4,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, Four runs",4
26,48,1,7.6,4,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, Four runs",4
26,49,1,8.1,6,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, Six runs",6
26,50,1,8.2,1,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, 1 run",1
26,51,1,8.3,0,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, no run",0
26,52,1,8.4,0,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, no run",0
26,53,1,8.5,1,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, 1 run",1
26,54,1,8.6,2,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, 2 runs",2
26,55,1,9.1,0,Manish Pandey,Unadkat,"Unadkat to Manish Pandey, no run",0
26,56,1,9.2,2,Manish Pandey,Unadkat,"Unadkat to Manish Pandey, 2 runs",2
26,57,1,9.3,1,Manish Pandey,Unadkat,"Unadkat to Manish Pandey, 1 run",1
26,58,1,9.4,6,Rahul,Unadkat,"Unadkat to Rahul, Six runs",6
26,59,1,9.5,0,Rahul,Unadkat,"Unadkat to Rahul, no run",0
26,60,1,9.6,1,Rahul,Unadkat,"Unadkat to Rahul, 1 run",1
26,61,1,10.1,1,Rahul,Fabian Allen,"Fabian Allen to Rahul, 1 run",1
26,62,1,10.2,0,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, no run",0
26,63,1,10.3,0,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, no run",0
26,64,1,10.4,1,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, 1 run",1
26,65,1,10.5,1,Rahul,Fabian Allen,"Fabian Allen to Rahul, 1 run",1
26,66,1,10.6,1,Manish Pandey,Fabian Allen,"Fabian Allen to Manish Pandey, 1 run",1
26,67,1,11.1,0,Manish Pandey,Bumrah,"Bumrah to Manish Pandey, no run",0
26,68,1,11.2,1,Manish Pandey,Bumrah,"Bumrah to Manish Pandey, 1 run",1
26,69,1,11.3,2,Rahul,Bumrah,"Bumrah to Rahul, 2 runs",2
26,70,1,11.4,0,Rahul,Bumrah,"Bumrah to Rahul, no run",0
26,71,1,11.5,1lb,Rahul,Bumrah,"Bumrah to Rahul, 1 leg bye",1
26,72,1,11.6,4,Manish Pandey,Bumrah,"Bumrah to Manish Pandey, Four runs",4
26,73,1,12.1,4,Rahul,Tymal Mills,"Tymal Mills to Rahul, Four runs",4
26,74,1,12.2,1,Rahul,Tymal Mills,"Tymal Mills to Rahul, 1 run",1
26,75,1,12.3,4,Manish Pandey,Tymal Mills,"Tymal Mills to Manish Pandey, Four runs",4
26,76,1,12.4,4,Manish Pandey,Tymal Mills,"Tymal Mills to Manish Pandey, Four runs",4
26,77,1,12.5,1,Manish Pandey,Tymal Mills,"Tymal Mills to Manish Pandey, 1 run",1
26,78,1,12.6,4,Rahul,Tymal Mills,"Tymal Mills to Rahul, Four runs",4
26,79,1,13.1,0,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, no run",0
26,80,1,13.2,w,Manish Pandey,Murugan Ashwin,"Murugan Ashwin to Manish Pandey, no run Wicket - b Murugan Ashwin batsmen",0
26,81,1,13.3,6,Stoinis,Murugan Ashwin,"Murugan Ashwin to Stoinis, Six runs",6
26,82,1,13.4,1,Stoinis,Murugan Ashwin,"Murugan Ashwin to Stoinis, 1 run",1
26,83,1,13.5,1,Rahul,Murugan Ashwin,"Murugan Ashwin to Rahul, 1 run",1
26,84,1,13.6,0,Stoinis,Murugan Ashwin,"Murugan Ashwin to Stoinis, no run",0
26,85,1,14.1,4,Rahul,Fabian Allen,"Fabian Allen to Rahul, Four runs",4
26,86,1,14.2,6,Rahul,Fabian Allen,"Fabian Allen to Rahul, Six runs",6
26,87,1,14.3,0,Rahul,Fabian Allen,"Fabian Allen to Rahul, no run",0
26,88,1,14.4,1,Rahul,Fabian Allen,"Fabian Allen to Rahul, 1 run",1
26,89,1,14.5,1,Stoinis,Fabian Allen,"Fabian Allen to Stoinis, 1 run",1
26,90,1,14.6,6,Rahul,Fabian Allen,"Fabian Allen to Rahul, Six runs",6
26,91,1,15.1,0,Stoinis,Bumrah,"Bumrah to Stoinis, no run",0
26,92,1,15.2,0,Stoinis,Bumrah,"Bumrah to Stoinis, no run",0
26,93,1,15.3,1,Stoinis,Bumrah,"Bumrah to Stoinis, 1 run",1
26,94,1,15.4,1,Rahul,Bumrah,"Bumrah to Rahul, 1 run",1
26,95,1,15.5,1,Stoinis,Bumrah,"Bumrah to Stoinis, 1 run",1
26,96,1,15.6,2,Rahul,Bumrah,"Bumrah to Rahul, 2 runs",2
26,97,1,16.1,w,Stoinis,Unadkat,"Unadkat to Stoinis, no run Wicket - c Rohit b Unadkat batsmen",0
26,98,1,16.2,1,Hooda,Unadkat,"Unadkat to Hooda, 1 run",1
26,99,1,16.3,1wd,Rahul,Unadkat,"Unadkat to Rahul, 1 wide",1
26,100,1,16.3,4,Rahul,Unadkat,"Unadkat to Rahul, Four runs",4
26,101,1,16.4,1,Rahul,Unadkat,"Unadkat to Rahul, 1 run",1
26,102,1,16.5,1,Hooda,Unadkat,"Unadkat to Hooda, 1 run",1
26,103,1,16.6,1,Rahul,Unadkat,"Unadkat to Rahul, 1 run",1
26,104,1,17.1,1,Rahul,Bumrah,"Bumrah to Rahul, 1 run",1
26,105,1,17.2,1,Hooda,Bumrah,"Bumrah to Hooda, 1 run",1
26,106,1,17.3,1wd,Rahul,Bumrah,"Bumrah to Rahul, 1 wide",1
26,107,1,17.3,1,Rahul,Bumrah,"Bumrah to Rahul, 1 run",1
26,108,1,17.4,1,Hooda,Bumrah,"Bumrah to Hooda, 1 run",1
26,109,1,17.5,1wd,Rahul,Bumrah,"Bumrah to Rahul, 1 wide",1
26,110,1,17.5,2,Rahul,Bumrah,"Bumrah to Rahul, 2 runs",2
26,111,1,17.6,1,Rahul,Bumrah,"Bumrah to Rahul, 1 run",1
26,112,1,18.1,4,Rahul,Tymal Mills,"Tymal Mills to Rahul, Four runs",4
26,113,1,18.2,1,Rahul,Tymal Mills,"Tymal Mills to Rahul, 1 run",1
26,114,1,18.3,6,Hooda,Tymal Mills,"Tymal Mills to Hooda, Six runs",6
26,115,1,18.4,4,Hooda,Tymal Mills,"Tymal Mills to Hooda, Four runs",4
26,116,1,18.5,1wd,Hooda,Tymal Mills,"Tymal Mills to Hooda, 2 wide",2
26,117,1,18.5,4,Rahul,Tymal Mills,"Tymal Mills to Rahul, Four runs",4
26,118,1,18.6,1lb,Rahul,Tymal Mills,"Tymal Mills to Rahul, 1 leg bye",1
26,119,1,19.1,1,Rahul,Unadkat,"Unadkat to Rahul, 1 run",1
26,120,1,19.2,1,Hooda,Unadkat,"Unadkat to Hooda, 1 run",1
26,121,1,19.3,1,Rahul,Unadkat,"Unadkat to Rahul, 1 run",1
